,FinalID,StandardisedTraitName,StandardisedTraitDef,StandardisedTraitValue,StandardisedErrorPos,StandardisedErrorNeg,ConTemp,ConTempUnit,uniqueID,Temp(kel),1/kT
252,MTD3450,respiration rate,NA,1.07722222222e-05,NA,NA,20.0,celsius,494,293.15,39.5856118387
253,MTD3450,respiration rate,NA,1.70472222222e-05,NA,NA,25.0,celsius,494,298.15,38.9217578753
254,MTD3450,respiration rate,NA,1.58583333333e-05,NA,NA,25.0,celsius,494,298.15,38.9217578753
255,MTD3450,respiration rate,NA,1.96305555556e-05,NA,NA,30.0,celsius,494,303.15,38.2798024427
256,MTD3450,respiration rate,NA,1.85277777778e-05,NA,NA,30.0,celsius,494,303.15,38.2798024427
257,MTD3450,respiration rate,NA,3.11833333333e-05,NA,NA,35.0,celsius,494,308.15,37.6586795733
258,MTD3453,respiration rate,NA,8.9325e-07,NA,NA,3.0,celsius,496,276.15,42.0225316332
259,MTD3453,respiration rate,NA,8.42e-07,NA,NA,16.0,celsius,496,289.15,40.133225352
260,MTD3453,respiration rate,NA,2.04861111111e-06,NA,NA,25.0,celsius,496,298.15,38.9217578753
261,MTD3453,respiration rate,NA,1.98784722222e-06,NA,NA,30.0,celsius,496,303.15,38.2798024427
262,MTD3453,respiration rate,NA,6.89236111111e-06,NA,NA,42.0,celsius,496,315.15,36.8222183421
263,MTD3477,respiration rate,NA,2.2593168e-08,NA,NA,14.964664,celsius,520,288.114664,40.2774435338
264,MTD3477,respiration rate,NA,2.588e-06,NA,NA,19.946997,celsius,520,293.096997,39.5927704115
265,MTD3477,respiration rate,NA,2.08333333333e-06,NA,NA,24.929329,celsius,520,298.079329,38.9309857529
266,MTD3477,respiration rate,NA,6.35352e-06,NA,NA,29.946997,celsius,520,303.096997,38.2864964859
267,MTD3477,respiration rate,NA,6.27588e-06,NA,NA,35.0,celsius,520,308.15,37.6586795733
268,MTD3478,respiration rate,NA,2.10559002e-08,NA,NA,14.964664,celsius,521,288.114664,40.2774435338
269,MTD3478,respiration rate,NA,2.588e-06,NA,NA,19.946997,celsius,521,293.096997,39.5927704115
270,MTD3478,respiration rate,NA,3.480849e-06,NA,NA,24.929329,celsius,521,298.079329,38.9309857529
271,MTD3478,respiration rate,NA,6.08178033333e-06,NA,NA,29.946997,celsius,521,303.096997,38.2864964859
272,MTD3478,respiration rate,NA,5.84886116667e-06,NA,NA,35.0,celsius,521,308.15,37.6586795733
273,MTD3479,respiration rate,NA,1.5885093e-08,NA,NA,14.964664,celsius,522,288.114664,40.2774435338
274,MTD3479,respiration rate,NA,9.1873705e-07,NA,NA,19.982332,celsius,522,293.132332,39.587997787
275,MTD3479,respiration rate,NA,2.27743266667e-06,NA,NA,24.964664,celsius,522,298.114664,38.9263713325
276,MTD3479,respiration rate,NA,3.480849e-06,NA,NA,29.911661,celsius,522,303.061661,38.2909605663
277,MTD3479,respiration rate,NA,4.41252583333e-06,NA,NA,34.964664,celsius,522,308.114664,37.6629984431
278,MTD3485,respiration rate,NA,1e-07,NA,NA,2.2048612,celsius,527,275.3548612,42.143879574
279,MTD3485,respiration rate,NA,1.48067285354e-07,NA,NA,10.154579,celsius,527,283.304579,40.9612938537
280,MTD3485,respiration rate,NA,1.65462676768e-07,NA,NA,15.080457,celsius,527,288.230457,40.261262572
281,MTD3485,respiration rate,NA,2.58385795455e-07,NA,NA,20.120468,celsius,527,293.270468,39.5693510828
282,MTD3485,respiration rate,NA,4.44883017677e-07,NA,NA,24.771404,celsius,527,297.921404,38.9516226586
283,MTD3485,respiration rate,NA,7.71677588384e-07,NA,NA,29.370443,celsius,527,302.520443,38.3594642248
284,MTD3487,respiration rate,NA,3.42380781818e-08,NA,NA,2.2555597,celsius,528,275.4055597,42.1361214464
285,MTD3487,respiration rate,NA,6.57858964646e-08,NA,NA,9.914536,celsius,528,283.064536,40.9960296493
286,MTD3487,respiration rate,NA,1.86256792929e-07,NA,NA,15.497364,celsius,528,288.647364,40.2031113318
287,MTD3487,respiration rate,NA,2.27862342172e-07,NA,NA,20.003838,celsius,528,293.153838,39.5850935798
288,MTD3487,respiration rate,NA,2.98e-07,NA,NA,25.357096,celsius,528,298.507096,38.8751968245
289,MTD3487,respiration rate,NA,2.6418270202e-07,NA,NA,29.181515,celsius,528,302.331515,38.3834351854
290,MTD3489,respiration rate,NA,1.11418936364e-07,NA,NA,1.2827975,celsius,529,274.4327975,42.2854783256
291,MTD3489,respiration rate,NA,1.57e-07,NA,NA,9.865456,celsius,529,283.015456,41.0031391025
292,MTD3489,respiration rate,NA,2.85283421717e-07,NA,NA,14.803791,celsius,529,287.953791,40.2999455927
293,MTD3489,respiration rate,NA,2.48826287879e-07,NA,NA,20.4102,celsius,529,293.5602,39.5302977397
294,MTD3489,respiration rate,NA,4.05712373737e-07,NA,NA,25.2933,celsius,529,298.4433,38.8835068856
295,MTD3489,respiration rate,NA,8.59714015152e-07,NA,NA,29.568277,celsius,529,302.718277,38.3343953511
296,MTD3491,respiration rate,NA,2.40346718182e-07,NA,NA,1.4018692,celsius,530,274.5518692,42.2671393363
297,MTD3491,respiration rate,NA,4.35684880051e-07,NA,NA,9.925234,celsius,530,283.075234,40.9944803243
298,MTD3491,respiration rate,NA,6.14831628788e-07,NA,NA,14.7476635,celsius,530,287.8976635,40.3078023262
299,MTD3491,respiration rate,NA,1.12719128788e-06,NA,NA,24.448599,celsius,530,297.598599,38.9938734574
300,MTD3491,respiration rate,NA,1.85452714646e-06,NA,NA,29.439253,celsius,530,302.589253,38.35074113
301,MTD3494,respiration rate,NA,1.35806775e-07,NA,NA,5.8614564,celsius,533,279.0114564,41.5915613654
302,MTD3494,respiration rate,NA,1.34462145833e-05,NA,NA,11.900533,celsius,533,285.050533,40.7104031288
303,MTD3494,respiration rate,NA,1.95468125e-05,NA,NA,18.82771,celsius,533,291.97771,39.7445480017
304,MTD3494,respiration rate,NA,3.1499e-05,NA,NA,26.021315,celsius,533,299.171315,38.7888862624
305,MTD3494,respiration rate,NA,3.53585625e-05,NA,NA,32.77087,celsius,533,305.92087,37.9330841682
306,MTD3494,respiration rate,NA,3.77241041667e-05,NA,NA,39.698048,celsius,533,312.848048,37.0931581153
307,MTD3497,respiration rate,NA,9.1257005625e-08,NA,NA,5.8843107,celsius,536,279.0343107,41.5881548094
308,MTD3497,respiration rate,NA,5.83358177083e-06,NA,NA,12.01344,celsius,536,285.16344,40.6942843393
309,MTD3497,respiration rate,NA,1.10551546875e-05,NA,NA,19.115688,celsius,536,292.265688,39.7053865267
310,MTD3497,respiration rate,NA,1.44061348958e-05,NA,NA,26.042843,celsius,536,299.192843,38.7860952627
311,MTD3497,respiration rate,NA,2.08756546875e-05,NA,NA,33.056915,celsius,536,306.206915,37.8976487534
312,MTD3497,respiration rate,NA,2.53491682292e-05,NA,NA,40.147964,celsius,536,313.297964,37.0398899577
313,MTD3500,respiration rate,NA,8.2481424375e-08,NA,NA,6.092578,celsius,539,279.242578,41.5571371445
314,MTD3500,respiration rate,NA,5.95879947917e-06,NA,NA,12.006917,celsius,539,285.156917,40.6952152261
315,MTD3500,respiration rate,NA,1.07450546875e-05,NA,NA,19.068258,celsius,539,292.218258,39.7118311154
316,MTD3500,respiration rate,NA,1.47574317708e-05,NA,NA,25.865519,celsius,539,299.015519,38.8090964286
317,MTD3500,respiration rate,NA,1.92855e-05,NA,NA,32.750492,celsius,539,305.900492,37.935611135
318,MTD3500,respiration rate,NA,2.29115067708e-05,NA,NA,39.636562,celsius,539,312.786562,37.1004497006
319,MTD3503,respiration rate,NA,5.9939349375e-08,NA,NA,6.5608916,celsius,542,279.7108916,41.4875589726
320,MTD3503,respiration rate,NA,4.22129010417e-06,NA,NA,12.150539,celsius,542,285.300539,40.674729011
321,MTD3503,respiration rate,NA,6.90943489583e-06,NA,NA,19.157364,celsius,542,292.307364,39.6997254935
322,MTD3503,respiration rate,NA,1.10153395833e-05,NA,NA,26.077267,celsius,542,299.227267,38.7816331943
323,MTD3503,respiration rate,NA,1.37037130208e-05,NA,NA,32.995438,celsius,542,306.145438,37.9052589721
324,MTD3503,respiration rate,NA,1.66498192708e-05,NA,NA,39.913925,celsius,542,313.063925,37.0675800814
325,MTD3506,respiration rate,NA,1.78e-07,NA,NA,6.028369,celsius,545,279.178369,41.5666949846
326,MTD3506,respiration rate,NA,1.03114479167e-05,NA,NA,11.79078,celsius,545,284.94078,40.726083892
327,MTD3506,respiration rate,NA,1.893939375e-05,NA,NA,18.794327,celsius,545,291.944327,39.7490926772
328,MTD3506,respiration rate,NA,2.67255885417e-05,NA,NA,25.975178,celsius,545,299.125178,38.7948690515
329,MTD3506,respiration rate,NA,3.43013489583e-05,NA,NA,32.80142,celsius,545,305.95142,37.9292964567
330,MTD3506,respiration rate,NA,4.0404e-05,NA,NA,39.893616,celsius,545,313.043616,37.0699848756
331,MTD3506,respiration rate,NA,4.9452859375e-05,NA,NA,42.02128,celsius,545,315.17128,36.8197321486
332,MTD3509,respiration rate,NA,1.768085625e-07,NA,NA,6.080039,celsius,548,279.230039,41.5590032938
333,MTD3509,respiration rate,NA,9.19426666667e-06,NA,NA,12.047998,celsius,548,285.197998,40.6893533331
334,MTD3509,respiration rate,NA,1.5981e-05,NA,NA,19.081512,celsius,548,292.231512,39.710030007
335,MTD3509,respiration rate,NA,2.53231229167e-05,NA,NA,26.205734,celsius,548,299.355734,38.7649902524
336,MTD3509,respiration rate,NA,3.29626479167e-05,NA,NA,33.061787,celsius,548,306.211787,37.8970457807
337,MTD3509,respiration rate,NA,4.08148177083e-05,NA,NA,40.00744,celsius,548,313.15744,37.0565109694
338,MTD3509,respiration rate,NA,4.91134895833e-05,NA,NA,42.237648,celsius,548,315.387648,36.7944724028
339,MTD3512,respiration rate,NA,1.3791632625e-07,NA,NA,6.9577665,celsius,551,280.1077665,41.4287767009
340,MTD3512,respiration rate,NA,7.55672760417e-06,NA,NA,11.999649,celsius,551,285.149649,40.6962524808
341,MTD3512,respiration rate,NA,1.75082083333e-05,NA,NA,19.160563,celsius,551,292.310563,39.699291026
342,MTD3512,respiration rate,NA,2.1852e-05,NA,NA,26.237055,celsius,551,299.387055,38.7609347723
343,MTD3512,respiration rate,NA,2.59779010417e-05,NA,NA,32.78273,celsius,551,305.93273,37.931613628
344,MTD3512,respiration rate,NA,3.07526744792e-05,NA,NA,39.770412,celsius,551,312.920412,37.0845801856
345,MTD3512,respiration rate,NA,3.8310090625e-05,NA,NA,41.888817,celsius,551,315.038817,36.8352135811
346,MTD3515,respiration rate,NA,8.6640500625e-08,NA,NA,6.0822554,celsius,554,279.2322554,41.5586734201
347,MTD3515,respiration rate,NA,6.47471197917e-06,NA,NA,12.04594,celsius,554,285.19594,40.6896469512
348,MTD3515,respiration rate,NA,1.40083020833e-05,NA,NA,19.07993,celsius,554,292.22993,39.7102449791
349,MTD3515,respiration rate,NA,1.5706446875e-05,NA,NA,26.19861,celsius,554,299.34861,38.7659127948
350,MTD3515,respiration rate,NA,1.9783e-05,NA,NA,33.05213,celsius,554,306.20213,37.8982409774
351,MTD3515,respiration rate,NA,2.2346e-05,NA,NA,40.082478,celsius,554,313.232478,37.0476337084
352,MTD3515,respiration rate,NA,2.40668057292e-05,NA,NA,41.952065,celsius,554,315.102065,36.8278199336
353,MTD3518,respiration rate,NA,1.4493684375e-07,NA,NA,6.0202274,celsius,557,279.1702274,41.5679072177
354,MTD3518,respiration rate,NA,2.91845661458e-05,NA,NA,12.106333,celsius,557,285.256333,40.681032349
355,MTD3518,respiration rate,NA,3.66748385417e-05,NA,NA,19.007126,celsius,557,292.157126,39.7201405607
356,MTD3518,respiration rate,NA,4.21588125e-05,NA,NA,25.850386,celsius,557,299.000386,38.8110606336
357,MTD3518,respiration rate,NA,4.99373177083e-05,NA,NA,33.041134,celsius,557,306.191134,37.8996019869
358,MTD3518,respiration rate,NA,5.48411822917e-05,NA,NA,38.666435,celsius,557,311.816435,37.2158770609
359,MTD3518,respiration rate,NA,4.0260234375e-05,NA,NA,44.58633,celsius,557,317.73633,36.5224905522
360,MTD3521,respiration rate,NA,8.78594625e-08,NA,NA,5.8521,celsius,559,279.0021,41.5929561481
361,MTD3521,respiration rate,NA,1.39921614583e-05,NA,NA,11.929178,celsius,559,285.079178,40.7063125127
362,MTD3521,respiration rate,NA,1.738178125e-05,NA,NA,18.880922,celsius,559,292.030922,39.7373060053
363,MTD3521,respiration rate,NA,2.62002052083e-05,NA,NA,26.009195,celsius,559,299.159195,38.7904577378
364,MTD3521,respiration rate,NA,3.24486197917e-05,NA,NA,32.78639,celsius,559,305.93639,37.9311598418
365,MTD3521,respiration rate,NA,2.440540625e-05,NA,NA,40.02746,celsius,559,313.17746,37.0541421165
366,MTD3524,respiration rate,NA,8.7e-08,NA,NA,5.944056,celsius,562,279.094056,41.5792520874
367,MTD3524,respiration rate,NA,1.01240635417e-05,NA,NA,11.829837,celsius,562,284.979837,40.7205023088
368,MTD3524,respiration rate,NA,1.68539322917e-05,NA,NA,18.822844,celsius,562,291.972844,39.7452103817
369,MTD3524,respiration rate,NA,2.47542135417e-05,NA,NA,25.932402,celsius,562,299.082402,38.8004176539
370,MTD3524,respiration rate,NA,2.79728473958e-05,NA,NA,32.983685,celsius,562,306.133685,37.9067142204
371,MTD3524,respiration rate,NA,2.4169e-05,NA,NA,40.034966,celsius,562,313.184966,37.0532540522
372,MTD3527,respiration rate,NA,8.15448375e-08,NA,NA,6.1647725,celsius,565,279.3147725,41.5463958696
373,MTD3527,respiration rate,NA,1.16658828125e-05,NA,NA,12.146136,celsius,565,285.296136,40.6753567476
374,MTD3527,respiration rate,NA,1.66132104167e-05,NA,NA,19.122675,celsius,565,292.272675,39.7044373393
375,MTD3527,respiration rate,NA,2.2733559375e-05,NA,NA,26.216722,celsius,565,299.366722,38.7635674166
376,MTD3527,respiration rate,NA,2.53345e-05,NA,NA,33.016865,celsius,565,306.166865,37.9026061835
377,MTD3527,respiration rate,NA,2.265134375e-05,NA,NA,40.22608,celsius,565,313.37608,37.0306569363
378,MTD3530,respiration rate,NA,1.42918453125e-07,NA,NA,6.351981,celsius,568,279.501981,41.5185683801
379,MTD3530,respiration rate,NA,1.49618505208e-05,NA,NA,12.004662,celsius,568,285.154662,40.6955370434
380,MTD3530,respiration rate,NA,2.06247010417e-05,NA,NA,18.99767,celsius,568,292.14767,39.7214261901
381,MTD3530,respiration rate,NA,2.71816890625e-05,NA,NA,25.932402,celsius,568,299.082402,38.8004176539
382,MTD3530,respiration rate,NA,3.10562708333e-05,NA,NA,32.400932,celsius,568,305.550932,37.9790106826
383,MTD3530,respiration rate,NA,3.96995703125e-05,NA,NA,39.801865,celsius,568,312.951865,37.0808530268
384,MTD3531,respiration rate,NA,5.44122144e-09,NA,NA,5.1282053,celsius,569,278.2782053,41.7011533404
385,MTD3531,respiration rate,NA,0.00038486,NA,NA,12.478633,celsius,569,285.628633,40.6280070336
386,MTD3531,respiration rate,NA,0.0004214377,NA,NA,17.777779,celsius,569,290.927779,39.8879823385
387,MTD3531,respiration rate,NA,0.0004023537,NA,NA,20.11396,celsius,569,293.26396,39.5702291905
388,MTD3531,respiration rate,NA,0.0003912214,NA,NA,22.678062,celsius,569,295.828062,39.2272525874
389,MTD3531,respiration rate,NA,0.0004198473,NA,NA,26.381767,celsius,569,299.531767,38.7422083031
390,MTD3531,respiration rate,NA,0.0004468829,NA,NA,28.88889,celsius,569,302.03889,38.4206222931
391,MTD3531,respiration rate,NA,0.0004500636,NA,NA,31.396011,celsius,569,304.546011,38.104331337
392,MTD3531,respiration rate,NA,0.0004993639,NA,NA,34.245014,celsius,569,307.395014,37.7511722117
393,MTD3531,respiration rate,NA,0.0004516539,NA,NA,37.54986,celsius,569,310.69986,37.349621305
394,MTD3531,respiration rate,NA,0.0004198473,NA,NA,42.621082,celsius,569,315.771082,36.7497936702
395,MTD3532,respiration rate,NA,8.81600976e-10,NA,NA,5.0870776,celsius,570,278.2370776,41.7073174094
396,MTD3532,respiration rate,NA,0.0002830941,NA,NA,12.4539175,celsius,570,285.6039175,40.631522887
397,MTD3532,respiration rate,NA,0.0003351744,NA,NA,17.535053,celsius,570,290.685053,39.92128935
398,MTD3532,respiration rate,NA,0.0003303198,NA,NA,20.102564,celsius,570,293.252564,39.5717669173
399,MTD3532,respiration rate,NA,0.0003333889,NA,NA,22.61342,celsius,570,295.76342,39.2358260887
400,MTD3532,respiration rate,NA,0.0003554198,NA,NA,26.3806,celsius,570,299.5306,38.7423592465
401,MTD3532,respiration rate,NA,0.0002776768,NA,NA,29.229673,celsius,570,302.379673,38.3773221109
402,MTD3532,respiration rate,NA,0.0002490738,NA,NA,31.396534,celsius,570,304.546534,38.1042659002
403,MTD3532,respiration rate,NA,0.0003044266,NA,NA,33.853016,celsius,570,307.003016,37.7993749433
404,MTD3532,respiration rate,NA,0.0004389483,NA,NA,37.454792,celsius,570,310.604792,37.3610530469
405,MTD3532,respiration rate,NA,6.80247666667e-05,NA,NA,42.514194,celsius,570,315.664194,36.7622376281
406,MTD3533,respiration rate,NA,1.728162828e-09,NA,NA,5.0382075,celsius,571,278.1882075,41.7146442504
407,MTD3533,respiration rate,NA,0.0001069034,NA,NA,9.908437,celsius,571,283.058437,40.996912982
408,MTD3533,respiration rate,NA,0.0001290282,NA,NA,14.892951,celsius,571,288.042951,40.2874712616
409,MTD3533,respiration rate,NA,0.0001433278,NA,NA,20.049795,celsius,571,293.199795,39.5788888956
410,MTD3533,respiration rate,NA,0.000177885,NA,NA,22.512167,celsius,571,295.662167,39.2492628606
411,MTD3533,respiration rate,NA,0.0001779905,NA,NA,25.20557,celsius,571,298.35557,38.8949403912
412,MTD3533,respiration rate,NA,0.000314366,NA,NA,27.719913,celsius,571,300.869913,38.569898847
413,MTD3533,respiration rate,NA,0.0004038348,NA,NA,32.414364,celsius,571,305.564364,37.9773412011
414,MTD3533,respiration rate,NA,0.0003569505,NA,NA,35.167538,celsius,571,308.317538,37.6382160606
415,MTD3533,respiration rate,NA,0.0003539209,NA,NA,37.8038,celsius,571,310.9538,37.3191197873
416,MTD3533,respiration rate,NA,0.0002114751,NA,NA,40.275448,celsius,571,313.425448,37.0248241953
417,MTD3533,respiration rate,NA,0.0001333459,NA,NA,45.150604,celsius,571,318.300604,36.4577445493
418,MTD3534,respiration rate,NA,7.26757236e-10,NA,NA,5.0015984,celsius,572,278.1515984,41.7201345499
419,MTD3534,respiration rate,NA,0.000121737,NA,NA,10.235649,celsius,572,283.385649,40.9495757865
420,MTD3534,respiration rate,NA,0.0002177086,NA,NA,14.896502,celsius,572,288.046502,40.2869746029
421,MTD3534,respiration rate,NA,0.000197164,NA,NA,20.132252,celsius,572,293.282252,39.5677611972
422,MTD3534,respiration rate,NA,0.0002563226,NA,NA,22.405212,celsius,572,295.555212,39.2634663148
423,MTD3534,respiration rate,NA,0.000194171,NA,NA,25.139515,celsius,572,298.289515,38.9035535175
424,MTD3534,respiration rate,NA,0.0002501481,NA,NA,27.697132,celsius,572,300.847132,38.5728194694
425,MTD3534,respiration rate,NA,0.0002008497,NA,NA,32.47915,celsius,572,305.62915,37.9692909218
426,MTD3534,respiration rate,NA,0.0002775848,NA,NA,35.149513,celsius,572,308.299513,37.6404166117
427,MTD3534,respiration rate,NA,0.0002170137,NA,NA,37.485443,celsius,572,310.635443,37.3573665595
428,MTD3534,respiration rate,NA,0.0001069513,NA,NA,39.766983,celsius,572,312.916983,37.084986565
429,MTD3534,respiration rate,NA,5.60769472222e-05,NA,NA,45.06117,celsius,572,318.21117,36.4679910844
430,MTD3535,respiration rate,NA,1.62098604e-09,NA,NA,5.207692,celsius,573,278.357692,41.6892453273
431,MTD3535,respiration rate,NA,0.0001544634,NA,NA,10.075931,celsius,573,283.225931,40.9726682495
432,MTD3535,respiration rate,NA,0.0001949779,NA,NA,15.119449,celsius,573,288.269449,40.2558167394
433,MTD3535,respiration rate,NA,0.0001508494,NA,NA,19.89208,celsius,573,293.04208,39.6001902202
434,MTD3535,respiration rate,NA,0.0001878655,NA,NA,22.382936,celsius,573,295.532936,39.2664258258
435,MTD3535,respiration rate,NA,0.0002552335,NA,NA,25.039413,celsius,573,298.189413,38.9166134162
436,MTD3535,respiration rate,NA,0.0002251804,NA,NA,27.3702,celsius,573,300.5202,38.6147823358
437,MTD3535,respiration rate,NA,0.0002130206,NA,NA,32.47842,celsius,573,305.62842,37.9693816122
438,MTD3535,respiration rate,NA,0.0002644111,NA,NA,35.02384,celsius,573,308.17384,37.655766338
439,MTD3535,respiration rate,NA,0.0001290093,NA,NA,37.484035,celsius,573,310.634035,37.3575358879
440,MTD3535,respiration rate,NA,6.86519055556e-05,NA,NA,40.046356,celsius,573,313.196356,37.0519065379
441,MTD3535,respiration rate,NA,0.0001250761,NA,NA,44.633568,celsius,573,317.783568,36.5170615446
442,MTD3536,respiration rate,NA,1.734726528e-09,NA,NA,5.6161876,celsius,574,278.7661876,41.6281551591
443,MTD3536,respiration rate,NA,0.0003007121,NA,NA,10.142072,celsius,574,283.292072,40.9631022449
444,MTD3536,respiration rate,NA,0.0004031046,NA,NA,15.014759,celsius,574,288.164759,40.2704416418
445,MTD3536,respiration rate,NA,0.0003640041,NA,NA,20.296577,celsius,574,293.446577,39.5456039363
446,MTD3536,respiration rate,NA,0.0004175622,NA,NA,22.81888,celsius,574,295.96888,39.2085887899
447,MTD3536,respiration rate,NA,0.0003909276,NA,NA,25.230604,celsius,574,298.380604,38.891677123
448,MTD3536,respiration rate,NA,0.0004177563,NA,NA,27.754307,celsius,574,300.904307,38.5654902258
449,MTD3536,respiration rate,NA,0.0003613513,NA,NA,32.807476,celsius,574,305.957476,37.9285456993
450,MTD3536,respiration rate,NA,0.0003064217,NA,NA,35.39285,celsius,574,308.54285,37.6107309261
451,MTD3536,respiration rate,NA,0.0002766378,NA,NA,37.68996,celsius,574,310.83996,37.3327872984
452,MTD3536,respiration rate,NA,0.0001808257,NA,NA,40.220085,celsius,574,313.370085,37.03136536
