,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,uniqueID,GenusSpecies
163,20268,MTD2446,Biddulphia aurita,growth rate,0.58,day^-1,6.713e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,6.712962962962962e-06,12,Odontella aurita
164,20269,MTD2446,Biddulphia aurita,growth rate,0.1,day^-1,1.15741e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,1.1574074074074074e-06,12,Odontella aurita
181,20291,MTD2451,Ceratium furca,growth rate,0.05,day^-1,5.78704e-07,s^-1,12.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.787037037037037e-07,13,Ceratium furca
182,20292,MTD2451,Ceratium furca,growth rate,0.22,day^-1,2.5463e-06,s^-1,14.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,2.546296296296296e-06,13,Ceratium furca
183,20293,MTD2451,Ceratium furca,growth rate,0.24,day^-1,2.77778e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,2.777777777777777e-06,13,Ceratium furca
184,20294,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.092592592592592e-06,13,Ceratium furca
185,20295,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.092592592592592e-06,13,Ceratium furca
186,20296,MTD2451,Ceratium furca,growth rate,0.5,day^-1,5.7870000000000015e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.787037037037038e-06,13,Ceratium furca
187,20297,MTD2451,Ceratium furca,growth rate,0.58,day^-1,6.713e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.712962962962962e-06,13,Ceratium furca
188,20298,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.134259259259259e-06,13,Ceratium furca
189,20299,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.134259259259259e-06,13,Ceratium furca
190,20300,MTD2451,Ceratium furca,growth rate,0.28,day^-1,3.24074e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,3.2407407407407415e-06,13,Ceratium furca
194,20306,MTD2453,Ceratium fusus,growth rate,0.03,day^-1,3.47222e-07,s^-1,12.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,3.472222222222222e-07,14,Ceratium fusus
195,20307,MTD2453,Ceratium fusus,growth rate,0.23,day^-1,2.662e-06,s^-1,14.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,2.662037037037037e-06,14,Ceratium fusus
196,20308,MTD2453,Ceratium fusus,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,2.1990740740740743e-06,14,Ceratium fusus
197,20309,MTD2453,Ceratium fusus,growth rate,0.28,day^-1,3.24074e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,3.2407407407407415e-06,14,Ceratium fusus
198,20310,MTD2453,Ceratium fusus,growth rate,0.36,day^-1,4.16667e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,4.166666666666667e-06,14,Ceratium fusus
199,20311,MTD2453,Ceratium fusus,growth rate,0.37,day^-1,4.28241e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,4.282407407407408e-06,14,Ceratium fusus
200,20312,MTD2453,Ceratium fusus,growth rate,0.39,day^-1,4.51389e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,4.513888888888889e-06,14,Ceratium fusus
201,20313,MTD2453,Ceratium fusus,growth rate,0.53,day^-1,6.13426e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,6.134259259259259e-06,14,Ceratium fusus
202,20314,MTD2453,Ceratium fusus,growth rate,0.47,day^-1,5.43981e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,5.439814814814814e-06,14,Ceratium fusus
203,20315,MTD2453,Ceratium fusus,growth rate,0.23,day^-1,2.662e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,2.662037037037037e-06,14,Ceratium fusus
216,20331,MTD2458,Chaetoceros simplex,growth rate,0.35,day^-1,4.05093e-06,s^-1,13.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,4.050925925925926e-06,15,Chaetoceros simplex
217,20332,MTD2458,Chaetoceros simplex,growth rate,0.65,day^-1,7.52315e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.83e-16,m^3,7.5231481481481475e-06,15,Chaetoceros simplex
218,20333,MTD2458,Chaetoceros simplex,growth rate,0.84,day^-1,9.72222e-06,s^-1,17.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.96e-16,m^3,9.722222222222224e-06,15,Chaetoceros simplex
219,20334,MTD2458,Chaetoceros simplex,growth rate,0.65,day^-1,7.52315e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.27e-16,m^3,7.5231481481481475e-06,15,Chaetoceros simplex
220,20335,MTD2458,Chaetoceros simplex,growth rate,1.32,day^-1,1.52778e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.89e-16,m^3,1.5277777777777773e-05,15,Chaetoceros simplex
221,20336,MTD2458,Chaetoceros simplex,growth rate,0.7,day^-1,8.10185e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.5900000000000002e-16,m^3,8.101851851851852e-06,15,Chaetoceros simplex
222,20337,MTD2458,Chaetoceros simplex,growth rate,1.85,day^-1,2.1412e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.55e-16,m^3,2.141203703703704e-05,15,Chaetoceros simplex
223,20338,MTD2459,Chaetoceros simplex,growth rate,0.34,day^-1,3.93519e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,3.935185185185185e-06,16,Chaetoceros simplex
224,20339,MTD2459,Chaetoceros simplex,growth rate,0.65,day^-1,7.52315e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,7.5231481481481475e-06,16,Chaetoceros simplex
225,20340,MTD2459,Chaetoceros simplex,growth rate,0.73,day^-1,8.44907e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,8.449074074074074e-06,16,Chaetoceros simplex
226,20341,MTD2459,Chaetoceros simplex,growth rate,0.83,day^-1,9.60648e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,9.606481481481481e-06,16,Chaetoceros simplex
227,20342,MTD2459,Chaetoceros simplex,growth rate,1.19,day^-1,1.37731e-05,s^-1,15.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,1.3773148148148148e-05,16,Chaetoceros simplex
228,20343,MTD2459,Chaetoceros simplex,growth rate,1.97,day^-1,2.28009e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.280092592592593e-05,16,Chaetoceros simplex
229,20344,MTD2459,Chaetoceros simplex,growth rate,1.35,day^-1,1.5625e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,1.5625e-05,16,Chaetoceros simplex
230,20345,MTD2459,Chaetoceros simplex,growth rate,1.77,day^-1,2.04861e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.0486111111111116e-05,16,Chaetoceros simplex
231,20346,MTD2459,Chaetoceros simplex,growth rate,1.97,day^-1,2.28009e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.280092592592593e-05,16,Chaetoceros simplex
232,20347,MTD2459,Chaetoceros simplex,growth rate,2.2,day^-1,2.5463000000000007e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.5462962962962965e-05,16,Chaetoceros simplex
233,20348,MTD2459,Chaetoceros simplex,growth rate,2.27,day^-1,2.62731e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.6273148148148152e-05,16,Chaetoceros simplex
234,20349,MTD2459,Chaetoceros simplex,growth rate,2.32,day^-1,2.68519e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.685185185185185e-05,16,Chaetoceros simplex
235,20350,MTD2459,Chaetoceros simplex,growth rate,2.41,day^-1,2.78935e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,simplex,1.6599999999999999e-16,m^3,2.789351851851852e-05,16,Chaetoceros simplex
283,20408,MTD2467,Chlamydomonas intermedia,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,-1.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,3.819444444444443e-06,17,Chlamydomonas intermedia
284,20409,MTD2467,Chlamydomonas intermedia,growth rate,0.43,day^-1,4.97685e-06,s^-1,2.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,4.9768518518518505e-06,17,Chlamydomonas intermedia
285,20410,MTD2467,Chlamydomonas intermedia,growth rate,0.69,day^-1,7.98611e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,7.98611111111111e-06,17,Chlamydomonas intermedia
286,20411,MTD2467,Chlamydomonas intermedia,growth rate,0.8,day^-1,9.25926e-06,s^-1,7.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,9.25925925925926e-06,17,Chlamydomonas intermedia
287,20412,MTD2467,Chlamydomonas intermedia,growth rate,0.79,day^-1,9.14352e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,9.143518518518519e-06,17,Chlamydomonas intermedia
288,20413,MTD2467,Chlamydomonas intermedia,growth rate,0.89,day^-1,1.03009e-05,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,1.0300925925925926e-05,17,Chlamydomonas intermedia
289,20414,MTD2467,Chlamydomonas intermedia,growth rate,1.07,day^-1,1.23843e-05,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,1.238425925925926e-05,17,Chlamydomonas intermedia
290,20415,MTD2467,Chlamydomonas intermedia,growth rate,1.1,day^-1,1.2731500000000003e-05,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,intermedia,6.5e-17,m^3,1.2731481481481482e-05,17,Chlamydomonas intermedia
291,20417,MTD2468,Chlamydomonas subcaudata,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,-1.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,2.893518518518518e-06,18,Chlamydomonas subcaudata
292,20418,MTD2468,Chlamydomonas subcaudata,growth rate,0.42,day^-1,4.86111e-06,s^-1,2.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,4.861111111111111e-06,18,Chlamydomonas subcaudata
293,20419,MTD2468,Chlamydomonas subcaudata,growth rate,0.56,day^-1,6.48148e-06,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,6.481481481481483e-06,18,Chlamydomonas subcaudata
294,20420,MTD2468,Chlamydomonas subcaudata,growth rate,0.69,day^-1,7.98611e-06,s^-1,7.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,7.98611111111111e-06,18,Chlamydomonas subcaudata
295,20421,MTD2468,Chlamydomonas subcaudata,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,8.796296296296297e-06,18,Chlamydomonas subcaudata
296,20422,MTD2468,Chlamydomonas subcaudata,growth rate,0.94,day^-1,1.08796e-05,s^-1,12.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,1.0879629629629628e-05,18,Chlamydomonas subcaudata
297,20423,MTD2468,Chlamydomonas subcaudata,growth rate,0.73,day^-1,8.44907e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,8.449074074074074e-06,18,Chlamydomonas subcaudata
298,20424,MTD2468,Chlamydomonas subcaudata,growth rate,0.14,day^-1,1.62037e-06,s^-1,18.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,subcaudata,1.44e-16,m^3,1.6203703703703703e-06,18,Chlamydomonas subcaudata
314,20441,MTD2472,Chlorella vulgaris,growth rate,0.26,day^-1,3.00926e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,3.0092592592592593e-06,19,Chlorella vulgaris
315,20442,MTD2472,Chlorella vulgaris,growth rate,0.36,day^-1,4.16667e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,4.166666666666667e-06,19,Chlorella vulgaris
316,20443,MTD2472,Chlorella vulgaris,growth rate,0.46,day^-1,5.324069999999998e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,5.324074074074074e-06,19,Chlorella vulgaris
317,20444,MTD2472,Chlorella vulgaris,growth rate,0.47,day^-1,5.43981e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,5.439814814814814e-06,19,Chlorella vulgaris
318,20445,MTD2472,Chlorella vulgaris,growth rate,0.51,day^-1,5.90278e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,5.902777777777778e-06,19,Chlorella vulgaris
319,20446,MTD2472,Chlorella vulgaris,growth rate,0.485,day^-1,5.613430000000002e-06,s^-1,35.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,5.613425925925926e-06,19,Chlorella vulgaris
320,20447,MTD2472,Chlorella vulgaris,growth rate,0.386,day^-1,4.46759e-06,s^-1,40.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,1.11e-17,m^3,4.4675925925925915e-06,19,Chlorella vulgaris
325,20452,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.32,day^-1,3.7037e-06,s^-1,9.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,3.703703703703704e-06,20,Prymnesium polylepis
326,20453,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,9.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,3.819444444444443e-06,20,Prymnesium polylepis
327,20454,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.38,day^-1,4.39815e-06,s^-1,9.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,4.398148148148149e-06,20,Prymnesium polylepis
328,20455,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.42,day^-1,4.86111e-06,s^-1,9.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,4.861111111111111e-06,20,Prymnesium polylepis
329,20456,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.44,day^-1,5.09259e-06,s^-1,9.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,5.092592592592592e-06,20,Prymnesium polylepis
330,20457,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.6,day^-1,6.9444399999999985e-06,s^-1,14.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,6.944444444444444e-06,20,Prymnesium polylepis
331,20458,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.6,day^-1,6.9444399999999985e-06,s^-1,14.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,6.944444444444444e-06,20,Prymnesium polylepis
332,20459,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.73,day^-1,8.44907e-06,s^-1,14.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.449074074074074e-06,20,Prymnesium polylepis
333,20460,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.74,day^-1,8.56481e-06,s^-1,14.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.564814814814816e-06,20,Prymnesium polylepis
334,20461,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.78,day^-1,9.02778e-06,s^-1,14.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,9.027777777777776e-06,20,Prymnesium polylepis
335,20462,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.82,day^-1,9.49074e-06,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,9.49074074074074e-06,20,Prymnesium polylepis
336,20463,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.82,day^-1,9.49074e-06,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,9.49074074074074e-06,20,Prymnesium polylepis
337,20464,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.87,day^-1,1.00694e-05,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,1.0069444444444445e-05,20,Prymnesium polylepis
338,20465,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.88,day^-1,1.01852e-05,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,1.0185185185185185e-05,20,Prymnesium polylepis
339,20466,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.89,day^-1,1.03009e-05,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,1.0300925925925926e-05,20,Prymnesium polylepis
340,20467,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.74,day^-1,8.56481e-06,s^-1,22.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.564814814814816e-06,20,Prymnesium polylepis
341,20468,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.75,day^-1,8.68056e-06,s^-1,22.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.680555555555556e-06,20,Prymnesium polylepis
342,20469,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.75,day^-1,8.68056e-06,s^-1,22.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.680555555555556e-06,20,Prymnesium polylepis
343,20470,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.77,day^-1,8.912e-06,s^-1,22.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,8.912037037037037e-06,20,Prymnesium polylepis
344,20471,MTD2474,Chrysochromulina polylepis strain K,growth rate,0.79,day^-1,9.14352e-06,s^-1,22.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Prymnesiales,Chrysochromulinaceae,Prymnesium,polylepis,1.8000000000000002e-16,m^3,9.143518518518519e-06,20,Prymnesium polylepis
