,Group,Kingdom,Phylum,Class,Order,Family,Genus,Species,Forma,AuthorComments,Author,SpeciesID,Carbon,Biovolume,CellVolCubicMeters,GenusSpecies
656,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,simplex,,,Derek S.Harbour,356,1022.71913227485,26507.1880146639,2.65e-14,Rhizosolenia simplex
657,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,120μ,Derek S.Harbour,357,863.186760604341,21205.7504117311,2.12e-14,Rhizosolenia stolterfothii
658,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,60μm,Derek S.Harbour,358,275.209397866487,4712.38898038469,4.71e-15,Rhizosolenia stolterfothii
659,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,, Large,Derek S.Harbour,359,1074.13337356764,28274.333882308198,2.83e-14,Rhizosolenia stolterfothii
660,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,, Large,Derek S.Harbour,359,1379.0,39279.279066210496,3.93e-14,Rhizosolenia stolterfothii
661,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,,Derek S.Harbour,360,142.0,1972.9507424839499,1.97e-15,Rhizosolenia stolterfothii
662,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,,Derek S.Harbour,360,1633.5676449132998,49087.3852123405,4.91e-14,Rhizosolenia stolterfothii
663,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,,Derek S.Harbour,360,232.279910618121,3769.91118430776,3.77e-15,Rhizosolenia stolterfothii
664,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,,Derek S.Harbour,360,730.461331365204,17023.5051916397,1.70e-14,Rhizosolenia stolterfothii
666,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,stolterfothii,,Small,Derek S.Harbour,362,76.8553327247198,879.645943005142,8.80e-16,Rhizosolenia stolterfothii
667,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,striata,,,Derek S.Harbour,363,489.49457931671503,10053.0964914873,1.01e-14,Rhizosolenia striata
668,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,striata,,,Derek S.Harbour,363,935.148245586536,23561.9449019235,2.36e-14,Rhizosolenia striata
669,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,styliformis,,,Derek S.Harbour,364,18285.1137639938,1178097.24509617,1.18e-12,Rhizosolenia styliformis
670,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,styliformis,,,Derek S.Harbour,364,27123.0,1979233.37289525,1.98e-12,Rhizosolenia styliformis
671,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,styliformis,,,Derek S.Harbour,364,4967.0,212050.687186854,2.12e-13,Rhizosolenia styliformis
672,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,styliformis,,,Derek S.Harbour,364,4967.12135432426,212057.504117312,2.12e-13,Rhizosolenia styliformis
673,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,styliformis,,,Derek S.Harbour,364,8411.773445419742,424115.008234622,4.24e-13,Rhizosolenia styliformis
674,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Urosolenia,longiseta,,,Derek S.Harbour,365,421.087332813316,8246.68071567322,8.25e-15,Urosolenia longiseta
675,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Umbilicosphaera,sibogae,,,Derek S.Harbour,366,2001.4310969111398,14137.166941154099,1.41e-14,Umbilicosphaera sibogae
677,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Striatellales,Striatellaceae,Striatella,unipunctata,,,Derek S.Harbour,368,258.475767015953,4339.04862254808,4.34e-15,Striatella unipunctata
678,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Tabellariales,Tabellariaceae,Tabellaria,fenestrata,,,Derek S.Harbour,369,23.0,179.847765935022,1.80e-16,Tabellaria fenestrata
679,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,delicatulum,,,Derek S.Harbour,370,121.0,1598.3245159353698,1.60e-15,Lioloma delicatulum
680,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,delicatulum,,,Derek S.Harbour,370,132.43631980034598,1800.00000000001,1.80e-15,Lioloma delicatulum
681,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,delicatulum,,,Derek S.Harbour,370,42.0,397.202729487972,3.97e-16,Lioloma delicatulum
682,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,delicatulum,,,Derek S.Harbour,370,71.50697234738709,800.0,8.00e-16,Lioloma delicatulum
683,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,elongatum,,,Derek S.Harbour,371,559.986744622117,12000.0,1.20e-14,Lioloma elongatum
684,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Lioloma,pacificum,,,Derek S.Harbour,372,559.986744622117,12000.0,1.20e-14,Lioloma pacificum
685,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,bacillare,,,Derek S.Harbour,373,28.6391776690104,240.0,2.40e-16,Thalassionema bacillare
686,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,frauenfeldii,,,Derek S.Harbour,374,48.5001788823043,480.00000000000097,4.80e-16,Thalassionema frauenfeldii
687,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,100.0,1243.7607347260198,1.24e-15,Thalassionema nitzschioides
688,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,14.7231250243272,100.0,1.00e-16,Thalassionema nitzschioides
689,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,23.0,179.847765935022,1.80e-16,Thalassionema nitzschioides
690,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,33.9322105846583,300.0,3.00e-16,Thalassionema nitzschioides
691,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,34.0,300.78884977727404,3.01e-16,Thalassionema nitzschioides
692,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,nitzschioides,,,Derek S.Harbour,375,9.84724787261565,58.9048622548086,5.89e-17,Thalassionema nitzschioides
693,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,antarctica,,,Derek S.Harbour,376,122.0,1615.72780297573,1.62e-15,Thalassiothrix antarctica
694,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,antarctica,,,Derek S.Harbour,376,391.783877524376,7500.000000000021,7.50e-15,Thalassiothrix antarctica
695,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Coccolithaceae,Coccolithus,pelagicus,hyalinus,,Derek S.Harbour,377,173.311308380346,1047.1975511966,1.05e-15,Coccolithus pelagicus
696,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Coccolithaceae,Coccolithus,pelagicus,hyalinus,,Derek S.Harbour,377,233.0,1434.70171719047,1.43e-15,Coccolithus pelagicus
697,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,frauenfeldii,,,Derek S.Harbour,378,33.9322105846583,300.0,3.00e-16,Thalassiothrix frauenfeldii
698,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,longissima,,,Derek S.Harbour,379,121.0,1598.3245159353698,1.60e-15,Thalassiothrix longissima
699,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,longissima,,,Derek S.Harbour,379,122.0,1615.72780297573,1.62e-15,Thalassiothrix longissima
700,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassiothrix,longissima,,,Derek S.Harbour,379,450.01222005257597,9000.0,9.00e-15,Thalassiothrix longissima
702,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,1074.13337356764,28274.333882308198,2.83e-14,Lauderia annulata
703,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,1484.8864620025,43295.0737572842,4.33e-14,Lauderia annulata
704,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,342.465399678839,6283.18530717958,6.28e-15,Lauderia annulata
705,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,466.064535123123,9424.77796076938,9.42e-15,Lauderia annulata
706,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,579.961943648833,12566.370614359199,1.26e-14,Lauderia annulata
707,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Lauderiaceae,Lauderia,annulata,,,Derek S.Harbour,381,634.0,14129.1958335566,1.41e-14,Lauderia annulata
708,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,pumila,,,Derek S.Harbour,382,196.046927521483,3015.9289474462,3.02e-15,Detonula pumila
709,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,pumila,,,Derek S.Harbour,382,338.0,6175.610099661011,6.18e-15,Detonula pumila
710,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,pumila,,,Derek S.Harbour,382,481.0,9824.176426994709,9.82e-15,Detonula pumila
711,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,11.879398384015698,75.3982236861549,7.54e-17,Skeletonema costatum
712,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,16.9615889718386,120.46947548657101,1.20e-16,Skeletonema costatum
713,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,30.595401463636303,261.79938779915,2.62e-16,Skeletonema costatum
714,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,31.0,266.36423603905797,2.66e-16,Skeletonema costatum
715,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,38.5656321806985,355.02894049290296,3.55e-16,Skeletonema costatum
716,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,6.678975037567789,35.3429173528852,3.53e-17,Skeletonema costatum
717,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,Derek S.Harbour,383,7.6,41.891233428277104,4.19e-17,Skeletonema costatum
718,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Planktoniella,sol,,,Derek S.Harbour,384,137.160434918754,1884.95559215388,1.88e-15,Planktoniella sol
719,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Planktoniella,sol,,,Derek S.Harbour,384,316.11201792122,5654.866776461629,5.65e-15,Planktoniella sol
720,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Porosira,glacialis,,,Derek S.Harbour,385,1462.0,42419.1861953682,4.24e-14,Porosira glacialis
722,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Porosira,pseudodenticulata,,,Derek S.Harbour,387,2481.34705061802,85084.8010347236,8.51e-14,Porosira pseudodenticulata
723,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Coccolithaceae,Coccolithus,pelagicus,,,Derek S.Harbour,388,130.716492430138,775.7346243950079,7.76e-16,Coccolithus pelagicus
724,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,angulata,,,Derek S.Harbour,389,178.0,2656.0536621311803,2.66e-15,Thalassiosira angulata
725,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Coccolithaceae,Coccolithus,pelagicus,,,Derek S.Harbour,388,233.0,1434.70171719047,1.43e-15,Coccolithus pelagicus
726,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,angulata,,,Derek S.Harbour,389,700.0,16095.628787606001,1.61e-14,Thalassiosira angulata
727,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,anguste-lineata,,40μm,Derek S.Harbour,390,579.961943648833,12566.370614359199,1.26e-14,Thalassiosira anguste-lineata
728,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,anguste-lineata,,,Derek S.Harbour,391,500.0,10337.9449745302,1.03e-14,Thalassiosira anguste-lineata
729,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,anguste-lineata,,,Derek S.Harbour,391,543.787830525666,11545.3530019425,1.15e-14,Thalassiosira anguste-lineata
730,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,anguste-lineata,,,Derek S.Harbour,391,581.0,12595.9739312446,1.26e-14,Thalassiosira anguste-lineata
731,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,antarctica,,,Derek S.Harbour,392,70.5128567251103,785.398163397449,7.85e-16,Thalassiosira antarctica
732,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,eccentrica,,,Derek S.Harbour,393,1462.0,42419.1861953682,4.24e-14,Thalassiosira eccentrica
733,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,eccentrica,,,Derek S.Harbour,393,640.288406040592,14313.8815279185,1.43e-14,Thalassiosira eccentrica
734,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,eccentrica,,,Derek S.Harbour,393,789.275920747849,18849.5559215387,1.88e-14,Thalassiosira eccentrica
735,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gracilis,,,Derek S.Harbour,394,130.595142497652,1767.14586764427,1.77e-15,Thalassiosira gracilis
736,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,15μm,Derek S.Harbour,395,130.595142497652,1767.14586764427,1.77e-15,Thalassiosira gravida
737,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,15μm,Derek S.Harbour,395,131.0,1774.35771216732,1.77e-15,Thalassiosira gravida
738,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,25μm,Derek S.Harbour,396,386.33715728972396,7363.107781851079,7.36e-15,Thalassiosira gravida
739,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,30μm,Derek S.Harbour,397,342.465399678839,6283.18530717958,6.28e-15,Thalassiosira gravida
740,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,30μm,Derek S.Harbour,397,510.0,10610.8513809782,1.06e-14,Thalassiosira gravida
741,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,40μm,Derek S.Harbour,398,580.0,12567.4556110673,1.26e-14,Thalassiosira gravida
742,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,,Derek S.Harbour,399,331.0,6007.87716211109,6.01e-15,Thalassiosira gravida
743,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,,Derek S.Harbour,399,509.708614858427,10602.8752058655,1.06e-14,Thalassiosira gravida
744,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,,Derek S.Harbour,399,510.0,10610.8513809782,1.06e-14,Thalassiosira gravida
745,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,,Derek S.Harbour,399,640.0,14305.398680628101,1.43e-14,Thalassiosira gravida
746,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,gravida,,,Derek S.Harbour,399,640.288406040592,14313.8815279185,1.43e-14,Thalassiosira gravida
747,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,hyalina,,,Derek S.Harbour,400,1462.0,42419.1861953682,4.24e-14,Thalassiosira hyalina
748,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccosphaerales,Braarudosphaeraceae,Braarudosphaera,bigelowii,,,Derek S.Harbour,401,340.0,2144.6703614824696,2.14e-15,Braarudosphaera bigelowii
756,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Coccosphaerales,Braarudosphaeraceae,Braarudosphaera,bigelowii,,,Derek S.Harbour,401,90.33555247654341,523.5987755982981,5.24e-16,Braarudosphaera bigelowii
786,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,nordenskioeldii,,,Derek S.Harbour,426,178.0,2656.0536621311803,2.66e-15,Thalassiosira nordenskioeldii
787,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,nordenskioeldii,,,Derek S.Harbour,426,386.33715728972396,7363.107781851079,7.36e-15,Thalassiosira nordenskioeldii
788,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,nordenskioeldii,,,Derek S.Harbour,426,42.0,397.202729487972,3.97e-16,Thalassiosira nordenskioeldii
789,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,oestrupii,,,Derek S.Harbour,427,130.595142497652,1767.14586764427,1.77e-15,Thalassiosira oestrupii
790,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,oestrupii,,,Derek S.Harbour,427,301.810290394457,5320.66414997275,5.32e-15,Thalassiosira oestrupii
791,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,partheneia,,,Derek S.Harbour,428,9.84724787261565,58.9048622548086,5.89e-17,Thalassiosira partheneia
792,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,punctigera,,,Derek S.Harbour,429,1462.0,42419.1861953682,4.24e-14,Thalassiosira punctigera
793,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,punctigera,,,Derek S.Harbour,429,1847.76479157185,57726.765009712304,5.77e-14,Thalassiosira punctigera
795,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,30μm,Derek S.Harbour,430,585.463360059,12723.450247038701,1.27e-14,Thalassiosira rotula
796,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,Derek S.Harbour,431,500.0,10337.9449745302,1.03e-14,Thalassiosira rotula
797,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,rotula,,,Derek S.Harbour,431,666.0,15074.9390428096,1.51e-14,Thalassiosira rotula
798,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,subtilis,,,Derek S.Harbour,432,178.0,2656.0536621311803,2.66e-15,Thalassiosira subtilis
799,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,subtilis,,,Derek S.Harbour,432,42.394886819685794,402.12385965949403,4.02e-16,Thalassiosira subtilis
800,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,subtilis,,,Derek S.Harbour,432,59.5136655379872,628.318530717957,6.28e-16,Thalassiosira subtilis
803,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,granulata,,,Derek S.Harbour,435,715.014992225969,16551.4376029328,1.66e-14,Odontella granulata
804,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,longicruris,,,Derek S.Harbour,436,4169.102062402971,168411.500823462,1.68e-13,Odontella longicruris
805,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,longicruris,,,Derek S.Harbour,436,419.0,8192.93489769169,8.19e-15,Odontella longicruris
806,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobiliensis,,,Derek S.Harbour,437,3047.0,111480.93375257801,1.11e-13,Odontella mobiliensis
807,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobiliensis,,,Derek S.Harbour,437,3438.2200789266,130685.83470577,1.31e-13,Odontella mobiliensis
808,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,regia,,,Derek S.Harbour,438,3047.0,111480.93375257801,1.11e-13,Odontella regia
809,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,regia,,,Derek S.Harbour,438,6146.77868741749,280685.83470577,2.81e-13,Odontella regia
810,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,sinensis,,,Derek S.Harbour,439,6920.0,328041.71343999,3.28e-13,Odontella sinensis
811,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,sinensis,,,Derek S.Harbour,439,8477.72270563429,428495.55921538704,4.28e-13,Odontella sinensis
812,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,weissflogii,,,Derek S.Harbour,440,728.5877250836,16966.0749725451,1.70e-14,Odontella weissflogii
814,Diatom,Chromista,Ochrophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Triceratium,punctatum,,,Derek S.Harbour,442,70.1047729784909,779.422863405995,7.79e-16,Triceratium punctatum
819,Dinoflagellate,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Rhabdosphaeraceae,Discosphaera,tubifera,,,Derek S.Harbour,446,12.7924614587461,65.4498469497871,6.54e-17,Discosphaera tubifera
823,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Citharistes,apsteinii,,,Derek S.Harbour,448,977.703156684756,6597.344572538571,6.60e-15,Citharistes apsteinii
824,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,,Derek S.Harbour,449,1367.14588550648,9424.77796076938,9.42e-15,Dinophysis acuminata
825,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,,Derek S.Harbour,449,2725.51198831335,19634.954084936202,1.96e-14,Dinophysis acuminata
826,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,,Derek S.Harbour,449,2726.0,19638.694214471798,1.96e-14,Dinophysis acuminata
827,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,,Derek S.Harbour,449,2965.42782249289,21478.6918622525,2.15e-14,Dinophysis acuminata
828,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,Small,Derek S.Harbour,450,1482.71391124645,10274.5580768149,1.03e-14,Dinophysis acuminata
829,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuminata,,Small,Derek S.Harbour,450,712.6013878576599,4712.38898038469,4.71e-15,Dinophysis acuminata
831,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuta,,,Derek S.Harbour,451,8133.71734693725,62831.8530717958,6.28e-14,Dinophysis acuta
832,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,acuta,,,Derek S.Harbour,451,8134.0,62834.175900134804,6.28e-14,Dinophysis acuta
833,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,caudata,,,Derek S.Harbour,452,4151.90708445608,30725.3949665529,3.07e-14,Dinophysis caudata
834,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,caudata,,,Derek S.Harbour,452,933.875702811805,6283.1853071795895,6.28e-15,Dinophysis caudata
